id,order
37120,4
53504,5
45312,5
35072,4
34048,4
50432,5
36096,5
33536,4
41728,5
35584,5
32832,3
49216,4
36928,4
53312,5
34880,4
51264,5
38976,5
33856,4
37952,5
33344,4
49728,5
35392,5
34368,5
32800,3
49184,4
40992,4
36896,4
53280,5
45088,5
33056,4
41248,5
32864,4
32784,3
49168,4
40976,4
36880,4
53264,5
45072,5
34832,4
51216,5
38928,5
33040,4
49424,5
32848,4
49232,5
36944,5
32816,4
41008,5
36912,5
33072,5
32776,3
49160,4
40968,4
36872,4
53256,5
45064,5
33800,4
41992,5
37896,5
33032,4
49416,5
32840,4
49224,5
32808,4
49192,5
36904,5
33064,5
32872,5
32792,4
40984,5
36888,5
32856,5
32772,3
49156,4
40964,4
34820,4
33796,4
50180,5
35844,5
33284,4
49668,5
41476,5
35332,5
34308,5
33028,4
41220,5
34052,5
32836,4
49220,5
32788,4
49172,5
34836,5
33044,5
32780,4
40972,5
33804,5
33036,5
32770,3
49154,4
36866,4
34818,4
51202,5
38914,5
33794,4
50178,5
35842,5
33282,4
49666,5
34306,5
32834,4
49218,5
36930,5
33346,5
32802,4
49186,5
36898,5
32866,5
32786,4
49170,5
34834,5
32818,5
32774,4
34822,5
33798,5
33286,5
32838,5
32769,3
40961,4
36865,4
34817,4
33793,4
41985,5
37889,5
33281,4
41473,5
35329,5
33025,4
41217,5
37121,5
35073,5
34049,5
32833,4
34881,5
33857,5
32801,4
40993,5
36897,5
33057,5
32785,4
40977,5
36881,5
32849,5
32777,4
40969,5
33801,5
33033,5
32809,5
32773,4
34821,5
33797,5
33285,5
33029,5
32837,5
65536,2
98304,3
81920,3
73728,3
106496,4
90112,4
69632,3
102400,4
77824,4
67584,3
100352,4
83968,4
75776,4
71680,4
66560,3
99328,4
82944,4
70656,4
103424,5
68608,4
84992,5
66048,3
98816,4
82432,4
74240,4
107008,5
90624,5
70144,4
68096,4
100864,5
72192,5
67072,4
83456,5
71168,5
65792,3
98560,4
82176,4
73984,4
106752,5
90368,5
67840,4
100608,5
66816,4
99584,5
68864,5
66304,4
82688,5
74496,5
68352,5
65664,3
82048,4
73856,4
90240,5
69760,4
77952,5
67712,4
84096,5
75904,5
66688,4
83072,5
70784,5
68736,5
66176,4
74368,5
70272,5
67200,5
65600,3
98368,4
81984,4
69696,4
102464,5
66624,4
99392,5
65856,4
65728,4
69824,5
66752,5
65568,3
98336,4
81952,4
73760,4
106528,5
90144,5
69664,4
102432,5
77856,5
66080,4
82464,5
65824,4
98592,5
66336,5
65696,4
69792,5
65632,4
82016,5
65888,5
65552,3
98320,4
81936,4
73744,4
106512,5
90128,5
69648,4
102416,5
77840,5
65808,4
98576,5
82192,5
65680,4
82064,5
65616,4
98384,5
69712,5
102480,6
65744,5
65584,4
81968,5
73776,5
69680,5
65840,5
65712,5
65544,3
98312,4
81928,4
73736,4
106504,5
90120,5
67592,4
83976,5
75784,5
66568,4
99336,5
68616,5
66056,4
82440,5
68104,5
65800,4
98568,5
82184,5
66824,5
66312,5
65608,4
98376,5
81992,5
65864,5
65576,4
98344,5
73768,5
65832,5
98600,6
65640,5
65560,4
81944,5
73752,5
65624,5
65540,3
98308,4
81924,4
69636,4
67588,4
100356,5
71684,5
66564,4
99332,5
82948,5
70660,5
68612,5
65796,4
98564,5
65668,4
82052,5
65604,4
98372,5
81988,5
65860,5
65732,5
65556,4
98324,5
69652,5
65812,5
98580,6
65548,4
81932,5
67596,5
66572,5
65804,5
65538,3
98306,4
73730,4
69634,4
102402,5
77826,5
67586,4
100354,5
71682,5
66562,4
99330,5
68610,5
66050,4
98818,5
74242,5
70146,5
67074,5
65794,4
73986,5
67842,5
65666,4
69762,5
67714,5
65602,4
98370,5
69698,5
102466,6
66626,5
65730,5
65570,4
98338,5
73762,5
65826,5
65634,5
65554,4
98322,5
69650,5
65810,5
65586,5
65542,4
69638,5
67590,5
66566,5
65798,5
65670,5
65606,5
65537,3
81921,4
73729,4
69633,4
67585,4
83969,5
75777,5
66561,4
82945,5
70657,5
66049,4
82433,5
74241,5
70145,5
68097,5
65665,4
73857,5
69761,5
67713,5
75905,6
66689,5
70785,6
65601,4
81985,5
65569,4
81953,5
73761,5
69665,5
66081,5
65697,5
65553,4
81937,5
73745,5
65681,5
65617,5
65545,4
81929,5
67593,5
66569,5
66057,5
82441,6
68105,6
65577,5
65541,4
69637,5
67589,5
66565,5
65669,5
65605,5
131072,2
196608,3
163840,3
147456,3
212992,4
180224,4
139264,3
204800,4
155648,4
135168,3
200704,4
167936,4
151552,4
143360,4
133120,3
198656,4
165888,4
141312,4
206848,5
137216,4
169984,5
132096,3
197632,4
164864,4
148480,4
214016,5
181248,5
140288,4
136192,4
201728,5
144384,5
134144,4
166912,5
142336,5
131584,3
197120,4
164352,4
147968,4
213504,5
180736,5
135680,4
201216,5
133632,4
199168,5
137728,5
132608,4
165376,5
148992,5
136704,5
131200,3
196736,4
147584,4
213120,5
139392,4
204928,5
155776,5
133248,4
198784,5
132224,4
197760,5
134272,5
131136,3
196672,4
163904,4
147520,4
213056,5
180288,5
135232,4
200768,5
168000,5
151616,5
133184,4
165952,5
131648,4
164416,5
133696,5
131264,4
133312,5
131104,3
196640,4
163872,4
147488,4
213024,5
180256,5
139296,4
204832,5
155680,5
135200,4
200736,5
167968,5
151584,5
143392,5
132128,4
148512,5
140320,5
131616,4
197152,5
148000,5
213536,6
135712,5
132640,5
131232,4
196768,5
147616,5
132256,5
131168,4
163936,5
147552,5
131680,5
131088,3
196624,4
163856,4
147472,4
213008,5
180240,5
139280,4
204816,5
155664,5
133136,4
165904,5
141328,5
132112,4
148496,5
140304,5
131216,4
196752,5
139408,5
133264,5
131152,4
196688,5
147536,5
131280,5
131120,4
163888,5
147504,5
139312,5
131248,5
131080,3
196616,4
163848,4
147464,4
213000,5
180232,5
135176,4
167944,5
151560,5
133128,4
198664,5
137224,5
131592,4
197128,5
147976,5
213512,6
135688,5
131144,4
196680,5
163912,5
135240,5
133192,5
131112,4
196648,5
147496,5
135208,5
131176,5
131096,4
163864,5
147480,5
133144,5
131160,5
131076,3
196612,4
163844,4
139268,4
135172,4
200708,5
143364,5
133124,4
198660,5
165892,5
141316,5
137220,5
132100,4
197636,5
164868,5
136196,5
201732,6
134148,5
166916,6
131588,4
164356,5
133636,5
131204,4
196740,5
139396,5
133252,5
131140,4
196676,5
163908,5
135236,5
133188,5
131268,5
131092,4
196628,5
139284,5
133140,5
132116,5
131084,4
163852,5
135180,5
133132,5
131596,5
131074,3
196610,4
147458,4
139266,4
204802,5
155650,5
135170,4
200706,5
143362,5
133122,4
198658,5
137218,5
132098,4
197634,5
148482,5
140290,5
134146,5
131202,4
196738,5
147586,5
132226,5
131138,4
196674,5
147522,5
131266,5
131106,4
196642,5
147490,5
135202,5
132130,5
131170,5
147554,6
131090,4
196626,5
139282,5
133138,5
132114,5
131122,5
131078,4
139270,5
135174,5
133126,5
132102,5
131206,5
131142,5
131073,3
163841,4
147457,4
139265,4
135169,4
167937,5
151553,5
133121,4
165889,5
141313,5
132097,4
164865,5
148481,5
140289,5
136193,5
131585,4
164353,5
147969,5
135681,5
133633,5
131201,4
139393,5
133249,5
131137,4
163905,5
147521,5
131649,5
131105,4
163873,5
147489,5
139297,5
131617,5
131233,5
131089,4
163857,5
147473,5
133137,5
132113,5
131217,5
131153,5
147537,6
131081,4
163849,5
135177,5
133129,5
131593,5
131113,5
131077,4
139269,5
135173,5
133125,5
132101,5
131589,5
131205,5
139397,6
133253,6
131141,5
262144,2
393216,3
327680,3
294912,3
425984,4
360448,4
278528,3
409600,4
311296,4
270336,3
401408,4
335872,4
303104,4
286720,4
266240,3
397312,4
331776,4
282624,4
413696,5
274432,4
339968,5
264192,3
395264,4
329728,4
296960,4
428032,5
362496,5
280576,4
272384,4
403456,5
288768,5
268288,4
333824,5
284672,5
263168,3
394240,4
328704,4
295936,4
427008,5
361472,5
271360,4
402432,5
267264,4
398336,5
275456,5
265216,4
330752,5
297984,5
273408,5
262656,3
393728,4
328192,4
295424,4
426496,5
360960,5
279040,4
410112,5
311808,5
270848,4
336384,5
303616,5
266752,4
397824,5
332288,5
283136,5
274944,5
264704,4
395776,5
297472,5
281088,5
268800,5
263680,4
329216,5
296448,5
271872,5
267776,5
262400,3
327936,4
295168,4
360704,5
278784,4
311552,5
266496,4
264448,4
329984,5
268544,5
263424,4
296192,5
265472,5
262272,3
393344,4
327808,4
278656,4
409728,5
270464,4
401536,5
336000,5
286848,5
266368,4
331904,5
282752,5
264320,4
395392,5
329856,5
272512,5
268416,5
262784,4
279168,5
270976,5
266880,5
262528,4
278912,5
266624,5
264576,5
262208,3
393280,4
327744,4
294976,4
426048,5
360512,5
278592,4
409664,5
311360,5
263232,4
328768,5
296000,5
361536,6
262720,4
393792,5
279104,5
263744,5
262464,4
278848,5
262336,4
327872,5
262848,5
262176,3
393248,4
327712,4
294944,4
426016,5
360480,5
278560,4
409632,5
311328,5
270368,4
401440,5
335904,5
303136,5
286752,5
263200,4
394272,5
262688,4
393760,5
328224,5
263712,5
262432,4
327968,5
263456,5
262304,4
393376,5
278688,5
409760,6
262560,5
262240,4
327776,5
295008,5
278624,5
263264,5
262752,5
262496,5
262160,3
393232,4
327696,4
294928,4
426000,5
360464,5
278544,4
409616,5
311312,5
266256,4
331792,5
282640,5
263184,4
394256,5
262416,4
327952,5
295184,5
360720,6
263440,5
262288,4
393360,5
327824,5
278672,5
262544,5
262224,4
393296,5
294992,5
278608,5
409680,6
311376,6
263248,5
262352,5
262192,4
327728,5
294960,5
278576,5
262448,5
327984,6
262320,5
278704,6
262152,3
393224,4
327688,4
294920,4
425992,5
360456,5
270344,4
335880,5
303112,5
266248,4
397320,5
274440,5
264200,4
395272,5
329736,5
272392,5
268296,5
263176,4
328712,5
295944,5
361480,6
271368,5
267272,5
275464,6
262664,4
393736,5
328200,5
264712,5
263688,5
262408,4
327944,5
295176,5
360712,6
264456,5
263432,5
262216,4
393288,5
327752,5
262472,5
262184,4
393256,5
294952,5
270376,5
263208,5
262440,5
262248,5
262168,4
327704,5
294936,5
266264,5
263192,5
262232,5
262148,3
393220,4
327684,4
278532,4
270340,4
401412,5
286724,5
266244,4
397316,5
331780,5
282628,5
274436,5
264196,4
395268,5
329732,5
272388,5
403460,6
268292,5
333828,6
262660,4
393732,5
279044,5
270852,5
262404,4
327940,5
262276,4
393348,5
327812,5
278660,5
264324,5
395396,6
262788,5
262532,5
262212,4
393284,5
327748,5
262468,5
262340,5
327876,6
262164,4
393236,5
278548,5
266260,5
262420,5
262156,4
327692,5
270348,5
266252,5
264204,5
329740,6
272396,6
262668,5
262412,5
327948,6
262146,3
393218,4
294914,4
278530,4
409602,5
311298,5
270338,4
401410,5
286722,5
266242,4
397314,5
274434,5
264194,4
395266,5
296962,5
280578,5
268290,5
263170,4
394242,5
295938,5
271362,5
402434,6
265218,5
297986,6
262658,4
295426,5
279042,5
311810,6
270850,5
266754,5
274946,6
262402,4
278786,5
266498,5
262274,4
393346,5
278658,5
409730,6
264322,5
262530,5
262210,4
393282,5
294978,5
278594,5
409666,6
311362,6
263234,5
262722,5
262338,5
262178,4
393250,5
294946,5
270370,5
263202,5
394274,6
262434,5
262242,5
295010,6
262162,4
393234,5
278546,5
266258,5
263186,5
394258,6
262418,5
262194,5
262150,4
278534,5
270342,5
266246,5
264198,5
262662,5
279046,6
270854,6
262406,5
262278,5
278662,6
264326,6
262214,5
262145,3
327681,4
294913,4
278529,4
270337,4
335873,5
303105,5
266241,4
331777,5
282625,5
264193,4
329729,5
296961,5
280577,5
272385,5
263169,4
328705,5
295937,5
271361,5
267265,5
262401,4
295169,5
278785,5
266497,5
264449,5
262273,4
327809,5
270465,5
336001,6
266369,5
331905,6
262209,4
327745,5
294977,5
278593,5
263233,5
296001,6
262465,5
262177,4
327713,5
294945,5
278561,5
262433,5
262305,5
262161,4
327697,5
294929,5
266257,5
263185,5
262289,5
327825,6
262225,5
294993,6
262153,4
327689,5
270345,5
266249,5
264201,5
329737,6
272393,6
263177,5
328713,6
267273,6
262409,5
262185,5
262149,4
278533,5
270341,5
266245,5
264197,5
262405,5
262277,5
262213,5
524288,2
786432,3
655360,3
589824,3
851968,4
720896,4
557056,3
819200,4
622592,4
540672,3
802816,4
671744,4
606208,4
573440,4
532480,3
794624,4
663552,4
565248,4
827392,5
548864,4
679936,5
528384,3
790528,4
659456,4
593920,4
856064,5
724992,5
561152,4
544768,4
806912,5
577536,5
536576,4
667648,5
569344,5
526336,3
788480,4
657408,4
591872,4
854016,5
722944,5
542720,4
804864,5
534528,4
796672,5
550912,5
530432,4
661504,5
595968,5
546816,5
525312,3
787456,4
656384,4
590848,4
852992,5
721920,5
558080,4
820224,5
623616,5
541696,4
672768,5
607232,5
533504,4
795648,5
664576,5
566272,5
549888,5
529408,4
791552,5
594944,5
562176,5
537600,5
527360,4
658432,5
592896,5
543744,5
535552,5
524544,3
786688,4
590080,4
852224,5
557312,4
819456,5
622848,5
540928,4
803072,5
606464,5
573696,5
532736,4
565504,5
528640,4
790784,5
545024,5
536832,5
526592,4
788736,5
534784,5
530688,5
524416,3
786560,4
655488,4
589952,4
852096,5
721024,5
540800,4
802944,5
671872,5
606336,5
528512,4
790656,5
594048,5
856192,6
525440,4
656512,5
541824,5
529536,5
524672,4
541056,5
528768,5
524352,3
786496,4
655424,4
589888,4
852032,5
720960,5
557120,4
819264,5
622656,5
540736,4
802880,5
671808,5
606272,5
573504,5
526400,4
657472,5
525376,4
787520,5
590912,5
853056,6
527424,5
524608,4
786752,5
590144,5
540992,5
803136,6
526656,5
524480,4
655552,5
590016,5
525504,5
524320,3
786464,4
655392,4
589856,4
852000,5
720928,5
557088,4
819232,5
622624,5
540704,4
802848,5
671776,5
606240,5
573472,5
525344,4
787488,5
656416,5
524576,4
786720,5
557344,5
524448,4
786592,5
589984,5
540832,5
802976,6
525472,5
524704,5
524384,4
655456,5
589920,5
557152,5
540768,5
671840,6
606304,6
525408,5
524640,5
524304,3
786448,4
655376,4
589840,4
851984,5
720912,5
557072,4
819216,5
622608,5
532496,4
663568,5
565264,5
528400,4
790544,5
593936,5
856080,6
561168,5
536592,5
569360,6
526352,4
657424,5
534544,5
525328,4
787472,5
656400,5
529424,5
527376,5
524560,4
786704,5
590096,5
852240,6
526608,5
524432,4
786576,5
655504,5
524688,5
524368,4
786512,5
589904,5
557136,5
819280,6
622672,6
525392,5
787536,6
524496,5
524336,4
655408,5
589872,5
557104,5
524592,5
524464,5
524296,3
786440,4
655368,4
589832,4
851976,5
720904,5
540680,4
671752,5
606216,5
532488,4
794632,5
548872,5
528392,4
790536,5
659464,5
544776,5
536584,5
525320,4
787464,5
590856,5
853000,6
533512,5
795656,6
524552,4
786696,5
590088,5
852232,6
524360,4
786504,5
655432,5
540744,5
524616,5
786760,6
524328,4
786472,5
589864,5
540712,5
525352,5
787496,6
524584,5
786728,6
524392,5
540776,6
524312,4
655384,5
589848,5
532504,5
528408,5
525336,5
524376,5
524292,3
786436,4
655364,4
557060,4
540676,4
802820,5
573444,5
532484,4
794628,5
663556,5
565252,5
548868,5
528388,4
790532,5
659460,5
544772,5
806916,6
536580,5
667652,6
526340,4
788484,5
657412,5
534532,5
796676,6
530436,5
661508,6
525316,4
656388,5
558084,5
541700,5
529412,5
524548,4
786692,5
557316,5
528644,5
524420,4
786564,5
655492,5
524676,5
524356,4
786500,5
655428,5
540740,5
526404,5
657476,6
524612,5
786756,6
524484,5
655556,6
524308,4
786452,5
557076,5
532500,5
528404,5
790548,6
536596,6
526356,5
525332,5
524564,5
786708,6
524300,4
655372,5
540684,5
532492,5
528396,5
659468,6
544780,6
525324,5
524556,5
524290,3
786434,4
589826,4
557058,4
819202,5
622594,5
540674,4
802818,5
573442,5
532482,4
794626,5
548866,5
528386,4
790530,5
593922,5
561154,5
536578,5
526338,4
788482,5
591874,5
542722,5
804866,6
530434,5
595970,6
524546,4
786690,5
590082,5
540930,5
803074,6
532738,5
526594,5
524418,4
786562,5
589954,5
540802,5
802946,6
528514,5
594050,6
524674,5
524354,4
786498,5
589890,5
557122,5
819266,6
622658,6
524482,5
590018,6
524322,4
786466,5
589858,5
540706,5
524578,5
786722,6
524386,5
589922,6
524306,4
786450,5
557074,5
532498,5
528402,5
790546,6
536594,6
526354,5
524562,5
786706,6
524338,5
524294,4
557062,5
540678,5
532486,5
528390,5
526342,5
524550,5
524422,5
524358,5
524289,3
655361,4
589825,4
557057,4
540673,4
671745,5
606209,5
532481,4
663553,5
565249,5
528385,4
659457,5
593921,5
561153,5
544769,5
526337,4
657409,5
591873,5
542721,5
534529,5
525313,4
656385,5
590849,5
558081,5
541697,5
672769,6
607233,6
533505,5
664577,6
566273,6
529409,5
594945,6
562177,6
524545,4
557313,5
540929,5
532737,5
565505,6
528641,5
545025,6
524417,4
655489,5
589953,5
525441,5
524353,4
655425,5
589889,5
557121,5
540737,5
671809,6
606273,6
526401,5
525377,5
524609,5
524321,4
655393,5
589857,5
557089,5
524577,5
557345,6
524449,5
589985,6
524305,4
655377,5
589841,5
532497,5
528401,5
526353,5
657425,6
534545,6
525329,5
656401,6
529425,6
524433,5
655505,6
524369,5
589905,6
524297,4
655369,5
540681,5
532489,5
528393,5
659465,6
544777,6
525321,5
524553,5
524329,5
524293,4
557061,5
540677,5
532485,5
528389,5
526341,5
525317,5
558085,6
541701,6
524549,5
557317,6
528645,6
524421,5
524357,5
540741,6
526405,6
