alpha,diffusion,track_id
0.1498248743252277,0.0816631343941187,10_19_0
0.12715763354343954,0.05708947213957885,10_54_0
0.7011399594103128,0.06430386598963546,10_54_0
0.14416171438659284,0.07085378194804179,10_116_0
0.4313647941108901,0.04617275407004077,10_116_0
0.007590464909459138,0.07332876239461214,10_124_0
-0.010265332300280261,0.09921147948985896,10_176_0
-0.013276859819469466,0.07466240674351296,10_183_0
0.06038951444070805,0.06569699328555899,10_183_0
0.036265944567459095,0.08596058896016794,10_189_0
0.2690159430705156,0.03980103291618677,10_195_0
-0.042360398210946504,0.08191711067259291,10_218_0
0.0997361305511839,0.05305605316976764,10_279_0
-0.11211382440955905,0.10419393585263584,10_288_0
0.4919305346677898,0.06538825634015182,10_297_0
0.06578775295328859,0.10432154067225152,10_297_0
0.8712624434698647,0.04168363755049577,10_300_0
0.3174001688978028,0.04512087155774246,10_300_0
0.11850156035197172,0.06594916312108921,10_300_0
0.3493348874252412,0.07121376533358383,10_303_0
0.07911472902220362,0.05050869302619743,10_328_1
0.24780028118077124,0.08412857809782878,10_373_0
0.42042360673322043,0.05565589377061891,10_373_0
0.34983219421090206,0.06831750504834685,10_401_1
-0.053345099094676426,0.09630056651501934,10_401_1
-0.003452069271737024,0.029409932684782564,10_401_1
0.20709588199507806,0.06575734299749668,10_401_1
0.2642099105588561,0.07468611251069725,10_403_0
0.25797252213387023,0.07685866996540495,10_403_0
0.29109601817820074,0.06489312798035766,10_412_0
0.7383264911975744,0.06619490930441513,10_438_0
0.10627198678421947,0.10349534437472002,10_448_0
-0.1508506040517714,0.08734799644197655,10_448_0
-0.10315833401784845,0.1042042819472381,10_448_0
0.195213575484403,0.06405749928728557,10_477_1
0.5456586384988017,0.042723471297509905,10_489_0
0.6934729909765694,0.07219534316762265,10_496_1
0.42187021923944806,0.08835706077524187,10_543_0
0.22181635442394612,0.051716379316163234,10_563_0
-0.03197149196747771,0.06217632274550537,10_612_0
-0.05375314908416544,0.06842026348934865,10_612_0
0.43291902757736644,0.09351077105616744,10_612_0
0.23103223267385783,0.07132046828990397,10_624_0
0.026015619450525634,0.12848924913324022,10_690_1
0.26916793850523474,0.08584143734601667,10_716_1
0.31459313080948775,0.07127863815171663,10_727_0
0.39119117502539913,0.062477768636472614,10_729_0
-0.07551984857385402,0.09551817479861284,10_738_0
0.28885734215716197,0.07439376351560202,10_738_0
0.186026445993726,0.06837729201713187,10_742_0
0.1038759629863703,0.08955620999743598,10_742_0
0.08947881087549442,0.07045662021897477,10_742_0
0.0033137459188726792,0.08962157682601461,10_742_0
0.5578014057741855,0.06962338964409388,10_752_0
0.17596436086879158,0.08504561811655702,10_752_0
0.07993086383938137,0.05514358216009985,10_769_0
0.11340248587309265,0.08158596835438203,10_819_0
0.22342453820575284,0.06261161876141987,10_929_0
0.40162212517078055,0.04328442754615354,10_1005_1
0.3183593655074262,0.07315601574677769,10_1042_0
0.16339053300463813,0.06764022291094667,10_1042_0
0.33323574755425833,0.09869746529907479,10_1051_0
0.1329812975261943,0.07828402220836542,10_1051_0
0.006477583726769348,0.10723072579700352,10_1092_1
0.5491882805705914,0.06837466097270496,10_1105_0
0.39157987182492254,0.07345008042542193,10_1105_0
-0.03491771105606541,0.08342485834532239,10_1124_0
0.1084602544167043,0.09662042783008118,10_1124_0
0.4348556466003578,0.0694478939197774,10_1125_0
0.2103292464991334,0.09027091153664657,10_1165_0
0.15711653685117033,0.07958052955601799,10_1165_0
-0.06737185788767394,0.06864054402058213,10_1223_0
-0.08562594893763686,0.0703286996750668,10_1223_0
0.01981073025494249,0.099276938488071,10_1223_0
0.5214969404429907,0.05646877606714521,10_1236_0
0.403525520459519,0.07795993806418798,10_1242_0
0.3648891356958753,0.05657412722294445,10_1242_0
0.12070287397717329,0.07794892693907358,10_1259_0
-0.08339741026247684,0.06612236762553811,10_1259_0
0.3742063075516495,0.09466286554525007,10_1262_0
0.0755346770199041,0.07130141728580458,10_1262_0
0.17732439576471523,0.07001643735740543,10_1262_0
0.14514024477174275,0.07140161231772106,10_1262_0
0.28200167091565354,0.05793020795910978,10_1262_0
0.09545291941273758,0.07532150020229222,10_1262_0
0.36545401756659257,0.06472465032371064,10_1262_0
0.25073378258892626,0.05005776970738803,10_1262_0
-0.030534495755642432,0.0893521295057917,10_1262_0
0.02987806076885019,0.1035164208722827,10_1264_0
0.004871913220998447,0.04808036789342323,10_1283_0
-0.07551834532894207,0.08743354571703604,10_1288_0
0.48203675412255736,0.04759700956220005,10_1304_0
0.33389079247897346,0.050394469204581856,10_1327_0
0.36264293536651243,0.03625943204742333,10_1327_0
0.19035016889698292,0.05406631291354105,10_1403_0
-0.0732504502454219,0.0592282404409216,10_1403_0
0.0074147155557189315,0.07180326232419282,10_1403_0
0.02222757183609463,0.06721585859454099,10_1403_0
-0.11838884481729754,0.05606044085592738,10_1403_0
0.3248518776424156,0.07603208941502028,10_1428_0
